permno,adate,qdate,public_date,bm,TICKER
85914,1994-02-28,1994-11-30,1995-01-31,0.186,BBY
85914,1994-02-28,1994-11-30,1995-02-28,0.186,BBY
85914,1994-02-28,1994-11-30,1995-03-31,0.186,BBY
85914,1995-02-28,1995-02-28,1995-04-30,0.410,BBY
85914,1995-02-28,1995-02-28,1995-05-31,0.410,BBY
85914,1995-02-28,1995-02-28,1995-06-30,0.410,BBY
85914,1995-02-28,1995-05-31,1995-07-31,0.371,BBY
85914,1995-02-28,1995-05-31,1995-08-31,0.371,BBY
85914,1995-02-28,1995-05-31,1995-09-30,0.371,BBY
85914,1995-02-28,1995-08-31,1995-10-31,0.341,BBY
85914,1995-02-28,1995-08-31,1995-11-30,0.341,BBY
85914,1995-02-28,1995-08-31,1995-12-31,0.341,BBY
85914,1995-02-28,1995-11-30,1996-01-31,0.469,BBY
85914,1995-02-28,1995-11-30,1996-02-29,0.469,BBY
85914,1995-02-28,1995-11-30,1996-03-31,0.469,BBY
85914,1996-02-29,1996-02-29,1996-04-30,0.601,BBY
85914,1996-02-29,1996-02-29,1996-05-31,0.601,BBY
85914,1996-02-29,1996-02-29,1996-06-30,0.601,BBY
85914,1996-02-29,1996-05-31,1996-07-31,0.443,BBY
85914,1996-02-29,1996-05-31,1996-08-31,0.443,BBY
85914,1996-02-29,1996-05-31,1996-09-30,0.443,BBY
85914,1996-02-29,1996-08-31,1996-10-31,0.460,BBY
85914,1996-02-29,1996-08-31,1996-11-30,0.460,BBY
85914,1996-02-29,1996-08-31,1996-12-31,0.460,BBY
85914,1996-02-29,1996-11-30,1997-01-31,0.779,BBY
85914,1996-02-29,1996-11-30,1997-02-28,0.779,BBY
85914,1996-02-29,1996-11-30,1997-03-31,0.779,BBY
85914,1997-02-28,1997-02-28,1997-04-30,1.104,BBY
85914,1997-02-28,1997-02-28,1997-05-31,1.104,BBY
85914,1997-02-28,1997-02-28,1997-06-30,1.104,BBY
85914,1997-02-28,1997-05-31,1997-07-31,0.743,BBY
85914,1997-02-28,1997-05-31,1997-08-31,0.743,BBY
85914,1997-02-28,1997-05-31,1997-09-30,0.743,BBY
85914,1997-02-28,1997-08-31,1997-10-31,0.603,BBY
85914,1997-02-28,1997-08-31,1997-11-30,0.603,BBY
85914,1997-02-28,1997-08-31,1997-12-31,0.603,BBY
85914,1997-02-28,1997-11-30,1998-01-31,0.374,BBY
85914,1997-02-28,1997-11-30,1998-02-28,0.374,BBY
85914,1997-02-28,1997-11-30,1998-03-31,0.374,BBY
85914,1998-02-28,1998-02-28,1998-04-30,0.213,BBY
85914,1998-02-28,1998-02-28,1998-05-31,0.213,BBY
85914,1998-02-28,1998-02-28,1998-06-30,0.213,BBY
85914,1998-02-28,1998-05-31,1998-07-31,0.251,BBY
85914,1998-02-28,1998-05-31,1998-08-31,0.251,BBY
85914,1998-02-28,1998-05-31,1998-09-30,0.251,BBY
85914,1998-02-28,1998-08-31,1998-10-31,0.223,BBY
85914,1998-02-28,1998-08-31,1998-11-30,0.223,BBY
85914,1998-02-28,1998-08-31,1998-12-31,0.223,BBY
85914,1998-02-28,1998-11-30,1999-01-31,0.160,BBY
85914,1998-02-28,1998-11-30,1999-02-28,0.160,BBY
85914,1998-02-28,1998-11-30,1999-03-31,0.160,BBY
85914,1999-02-28,1999-02-28,1999-04-30,0.109,BBY
85914,1999-02-28,1999-02-28,1999-05-31,0.109,BBY
85914,1999-02-28,1999-02-28,1999-06-30,0.109,BBY
85914,1999-02-28,1999-05-31,1999-07-31,0.117,BBY
85914,1999-02-28,1999-05-31,1999-08-31,0.117,BBY
85914,1999-02-28,1999-05-31,1999-09-30,0.117,BBY
85914,1999-02-28,1999-08-31,1999-10-31,0.081,BBY
85914,1999-02-28,1999-08-31,1999-11-30,0.081,BBY
85914,1999-02-28,1999-08-31,1999-12-31,0.081,BBY
85914,1999-02-28,1999-11-30,2000-01-31,0.091,BBY
85914,1999-02-28,1999-11-30,2000-02-29,0.091,BBY
85914,1999-02-28,1999-11-30,2000-03-31,0.091,BBY
85914,2000-02-29,2000-02-29,2000-04-30,0.100,BBY
85914,2000-02-29,2000-02-29,2000-05-31,0.100,BBY
85914,2000-02-29,2000-02-29,2000-06-30,0.100,BBY
85914,2000-02-29,2000-05-31,2000-07-31,0.110,BBY
85914,2000-02-29,2000-05-31,2000-08-31,0.110,BBY
85914,2000-02-29,2000-05-31,2000-09-30,0.110,BBY
85914,2000-02-29,2000-08-31,2000-10-31,0.122,BBY
85914,2000-02-29,2000-08-31,2000-11-30,0.122,BBY
85914,2000-02-29,2000-08-31,2000-12-31,0.122,BBY
85914,2000-02-29,2000-11-30,2001-01-31,0.304,BBY
85914,2000-02-29,2000-11-30,2001-02-28,0.304,BBY
85914,2000-02-29,2000-11-30,2001-03-31,0.304,BBY
85914,2001-02-28,2001-02-28,2001-04-30,0.214,BBY
85914,2001-02-28,2001-02-28,2001-05-31,0.214,BBY
85914,2001-02-28,2001-02-28,2001-06-30,0.214,BBY
85914,2001-02-28,2001-05-31,2001-07-31,0.173,BBY
85914,2001-02-28,2001-05-31,2001-08-31,0.173,BBY
85914,2001-02-28,2001-05-31,2001-09-30,0.173,BBY
85914,2001-02-28,2001-08-31,2001-10-31,0.164,BBY
85914,2001-02-28,2001-08-31,2001-11-30,0.164,BBY
85914,2001-02-28,2001-08-31,2001-12-31,0.164,BBY
85914,2001-02-28,2001-11-30,2002-01-31,0.142,BBY
85914,2001-02-28,2001-11-30,2002-02-28,0.142,BBY
85914,2001-02-28,2001-11-30,2002-03-31,0.142,BBY
85914,2002-02-28,2002-02-28,2002-04-30,0.176,BBY
85914,2002-02-28,2002-02-28,2002-05-31,0.176,BBY
85914,2002-02-28,2002-02-28,2002-06-30,0.176,BBY
85914,2002-02-28,2002-05-31,2002-07-31,0.180,BBY
85914,2002-02-28,2002-05-31,2002-08-31,0.180,BBY
85914,2002-02-28,2002-05-31,2002-09-30,0.180,BBY
85914,2002-02-28,2002-08-31,2002-10-31,0.349,BBY
85914,2002-02-28,2002-08-31,2002-11-30,0.349,BBY
85914,2002-02-28,2002-08-31,2002-12-31,0.349,BBY
85914,2002-02-28,2002-11-30,2003-01-31,0.277,BBY
85914,2002-02-28,2002-11-30,2003-02-28,0.277,BBY
85914,2002-02-28,2002-11-30,2003-03-31,0.277,BBY
85914,2003-02-28,2003-02-28,2003-04-30,0.292,BBY
85914,2003-02-28,2003-02-28,2003-05-31,0.292,BBY
85914,2003-02-28,2003-02-28,2003-06-30,0.292,BBY
85914,2003-02-28,2003-05-31,2003-07-31,0.221,BBY
85914,2003-02-28,2003-05-31,2003-08-31,0.221,BBY
85914,2003-02-28,2003-05-31,2003-09-30,0.221,BBY
85914,2003-02-28,2003-08-31,2003-10-31,0.174,BBY
85914,2003-02-28,2003-08-31,2003-11-30,0.174,BBY
85914,2003-02-28,2003-08-31,2003-12-31,0.174,BBY
85914,2003-02-28,2003-11-30,2004-01-31,0.150,BBY
85914,2003-02-28,2003-11-30,2004-02-29,0.150,BBY
85914,2003-02-28,2003-11-30,2004-03-31,0.150,BBY
85914,2004-02-29,2004-02-29,2004-04-30,0.198,BBY
85914,2004-02-29,2004-02-29,2004-05-31,0.198,BBY
85914,2004-02-29,2004-02-29,2004-06-30,0.198,BBY
85914,2004-02-29,2004-05-31,2004-07-31,0.203,BBY
85914,2004-02-29,2004-05-31,2004-08-31,0.203,BBY
85914,2004-02-29,2004-05-31,2004-09-30,0.203,BBY
85914,2004-02-29,2004-08-31,2004-10-31,0.239,BBY
85914,2004-02-29,2004-08-31,2004-11-30,0.239,BBY
85914,2004-02-29,2004-08-31,2004-12-31,0.239,BBY
85914,2004-02-29,2004-11-30,2005-01-31,0.214,BBY
85914,2004-02-29,2004-11-30,2005-02-28,0.214,BBY
85914,2004-02-29,2004-11-30,2005-03-31,0.214,BBY
85914,2005-02-28,2005-02-28,2005-04-30,0.251,BBY
85914,2005-02-28,2005-02-28,2005-05-31,0.251,BBY
85914,2005-02-28,2005-02-28,2005-06-30,0.251,BBY
85914,2005-02-28,2005-05-31,2005-07-31,0.250,BBY
85914,2005-02-28,2005-05-31,2005-08-31,0.250,BBY
85914,2005-02-28,2005-05-31,2005-09-30,0.250,BBY
85914,2005-02-28,2005-08-31,2005-10-31,0.205,BBY
85914,2005-02-28,2005-08-31,2005-11-30,0.205,BBY
85914,2005-02-28,2005-08-31,2005-12-31,0.205,BBY
85914,2005-02-28,2005-11-30,2006-01-31,0.205,BBY
85914,2005-02-28,2005-11-30,2006-02-28,0.205,BBY
85914,2005-02-28,2005-11-30,2006-03-31,0.205,BBY
85914,2006-02-28,2006-02-28,2006-04-30,0.201,BBY
85914,2006-02-28,2006-02-28,2006-05-31,0.201,BBY
85914,2006-02-28,2006-02-28,2006-06-30,0.201,BBY
85914,2006-02-28,2006-05-31,2006-07-31,0.211,BBY
85914,2006-02-28,2006-05-31,2006-08-31,0.211,BBY
85914,2006-02-28,2006-05-31,2006-09-30,0.211,BBY
85914,2006-02-28,2006-08-31,2006-10-31,0.241,BBY
85914,2006-02-28,2006-08-31,2006-11-30,0.241,BBY
85914,2006-02-28,2006-08-31,2006-12-31,0.241,BBY
85914,2006-02-28,2006-11-30,2007-01-31,0.211,BBY
85914,2006-02-28,2006-11-30,2007-02-28,0.211,BBY
85914,2006-02-28,2006-11-30,2007-03-31,0.211,BBY
85914,2007-02-28,2007-02-28,2007-04-30,0.278,BBY
85914,2007-02-28,2007-02-28,2007-05-31,0.278,BBY
85914,2007-02-28,2007-02-28,2007-06-30,0.278,BBY
85914,2007-02-28,2007-05-31,2007-07-31,0.270,BBY
85914,2007-02-28,2007-05-31,2007-08-31,0.270,BBY
85914,2007-02-28,2007-05-31,2007-09-30,0.270,BBY
85914,2007-02-28,2007-08-31,2007-10-31,0.184,BBY
85914,2007-02-28,2007-08-31,2007-11-30,0.184,BBY
85914,2007-02-28,2007-08-31,2007-12-31,0.184,BBY
85914,2007-02-28,2007-11-30,2008-01-31,0.175,BBY
85914,2007-02-28,2007-11-30,2008-02-29,0.175,BBY
85914,2007-02-28,2007-11-30,2008-03-31,0.175,BBY
85914,2008-02-29,2008-02-29,2008-04-30,0.254,BBY
85914,2008-02-29,2008-02-29,2008-05-31,0.254,BBY
85914,2008-02-29,2008-02-29,2008-06-30,0.254,BBY
85914,2008-02-29,2008-05-31,2008-07-31,0.241,BBY
85914,2008-02-29,2008-05-31,2008-08-31,0.241,BBY
85914,2008-02-29,2008-05-31,2008-09-30,0.241,BBY
85914,2008-02-29,2008-08-31,2008-10-31,0.257,BBY
85914,2008-02-29,2008-08-31,2008-11-30,0.257,BBY
85914,2008-02-29,2008-08-31,2008-12-31,0.257,BBY
85914,2008-02-29,2008-11-30,2009-01-31,0.533,BBY
85914,2008-02-29,2008-11-30,2009-02-28,0.533,BBY
85914,2008-02-29,2008-11-30,2009-03-31,0.533,BBY
85914,2009-02-28,2009-02-28,2009-04-30,0.400,BBY
85914,2009-02-28,2009-02-28,2009-05-31,0.400,BBY
85914,2009-02-28,2009-02-28,2009-06-30,0.400,BBY
85914,2009-02-28,2009-05-31,2009-07-31,0.341,BBY
85914,2009-02-28,2009-05-31,2009-08-31,0.341,BBY
85914,2009-02-28,2009-05-31,2009-09-30,0.341,BBY
85914,2009-02-28,2009-08-31,2009-10-31,0.351,BBY
85914,2009-02-28,2009-08-31,2009-11-30,0.351,BBY
85914,2009-02-28,2009-08-31,2009-12-31,0.351,BBY
85914,2009-02-28,2009-11-30,2010-01-31,0.309,BBY
85914,2009-02-28,2009-11-30,2010-02-28,0.309,BBY
85914,2009-02-28,2009-11-30,2010-03-31,0.309,BBY
85914,2010-02-28,2010-02-28,2010-04-30,0.422,BBY
85914,2010-02-28,2010-02-28,2010-05-31,0.422,BBY
85914,2010-02-28,2010-02-28,2010-06-30,0.422,BBY
85914,2010-02-28,2010-05-31,2010-07-31,0.359,BBY
85914,2010-02-28,2010-05-31,2010-08-31,0.359,BBY
85914,2010-02-28,2010-05-31,2010-09-30,0.359,BBY
85914,2010-02-28,2010-08-31,2010-10-31,0.476,BBY
85914,2010-02-28,2010-08-31,2010-11-30,0.476,BBY
85914,2010-02-28,2010-08-31,2010-12-31,0.476,BBY
85914,2010-02-28,2010-11-30,2011-01-31,0.356,BBY
85914,2010-02-28,2010-11-30,2011-02-28,0.356,BBY
85914,2010-02-28,2010-11-30,2011-03-31,0.356,BBY
85914,2011-02-28,2011-02-28,2011-04-30,0.527,BBY
85914,2011-02-28,2011-02-28,2011-05-31,0.527,BBY
85914,2011-02-28,2011-02-28,2011-06-30,0.527,BBY
85914,2011-02-28,2011-05-31,2011-07-31,0.526,BBY
85914,2011-02-28,2011-05-31,2011-08-31,0.526,BBY
85914,2011-02-28,2011-05-31,2011-09-30,0.526,BBY
85914,2011-02-28,2011-08-31,2011-10-31,0.651,BBY
85914,2011-02-28,2011-08-31,2011-11-30,0.651,BBY
85914,2011-02-28,2011-08-31,2011-12-31,0.651,BBY
85914,2011-02-28,2011-11-30,2012-01-31,0.595,BBY
85914,2011-02-28,2011-11-30,2012-02-29,0.595,BBY
85914,2011-02-28,2011-11-30,2012-03-31,0.595,BBY
85914,2012-02-29,2012-02-29,2012-04-30,0.446,BBY
85914,2012-02-29,2012-02-29,2012-05-31,0.446,BBY
85914,2012-02-29,2012-04-30,2012-06-30,0.486,BBY
85914,2012-02-29,2012-04-30,2012-07-31,0.486,BBY
85914,2012-02-29,2012-04-30,2012-08-31,0.486,BBY
85914,2012-02-29,2012-07-31,2012-09-30,0.577,BBY
85914,2012-02-29,2012-07-31,2012-10-31,0.577,BBY
85914,2012-02-29,2012-07-31,2012-11-30,0.577,BBY
85914,2012-02-29,2012-10-31,2012-12-31,0.682,BBY
85914,2012-02-29,2012-10-31,2013-01-31,0.682,BBY
85914,2012-02-29,2012-10-31,2013-02-28,0.682,BBY
85914,2013-01-31,2013-01-31,2013-03-31,0.558,BBY
85914,2013-01-31,2013-01-31,2013-04-30,0.558,BBY
85914,2013-01-31,2013-01-31,2013-05-31,0.558,BBY
85914,2013-01-31,2013-04-30,2013-06-30,0.330,BBY
85914,2013-01-31,2013-04-30,2013-07-31,0.330,BBY
85914,2013-01-31,2013-04-30,2013-08-31,0.330,BBY
85914,2013-01-31,2013-07-31,2013-09-30,0.351,BBY
85914,2013-01-31,2013-07-31,2013-10-31,0.351,BBY
85914,2013-01-31,2013-07-31,2013-11-30,0.351,BBY
85914,2013-01-31,2013-10-31,2013-12-31,0.253,BBY
85914,2013-01-31,2013-10-31,2014-01-31,0.253,BBY
85914,2013-01-31,2013-10-31,2014-02-28,0.253,BBY
85914,2014-01-31,2014-01-31,2014-03-31,0.491,BBY
85914,2014-01-31,2014-01-31,2014-04-30,0.491,BBY
85914,2014-01-31,2014-01-31,2014-05-31,0.491,BBY
85914,2014-01-31,2014-04-30,2014-06-30,0.489,BBY
85914,2014-01-31,2014-04-30,2014-07-31,0.489,BBY
85914,2014-01-31,2014-04-30,2014-08-31,0.489,BBY
85914,2014-01-31,2014-07-31,2014-09-30,0.436,BBY
85914,2014-01-31,2014-07-31,2014-10-31,0.436,BBY
85914,2014-01-31,2014-07-31,2014-11-30,0.436,BBY
85914,2014-01-31,2014-10-31,2014-12-31,0.382,BBY
85914,2014-01-31,2014-10-31,2015-01-31,0.382,BBY
85914,2014-01-31,2014-10-31,2015-02-28,0.382,BBY
85914,2015-01-31,2015-01-31,2015-03-31,0.405,BBY
85914,2015-01-31,2015-01-31,2015-04-30,0.405,BBY
85914,2015-01-31,2015-01-31,2015-05-31,0.405,BBY
85914,2015-01-31,2015-04-30,2015-06-30,0.398,BBY
85914,2015-01-31,2015-04-30,2015-07-31,0.398,BBY
85914,2015-01-31,2015-04-30,2015-08-31,0.398,BBY
85914,2015-01-31,2015-07-31,2015-09-30,0.416,BBY
85914,2015-01-31,2015-07-31,2015-10-31,0.416,BBY
85914,2015-01-31,2015-07-31,2015-11-30,0.416,BBY
85914,2015-01-31,2015-10-31,2015-12-31,0.385,BBY
85914,2015-01-31,2015-10-31,2016-01-31,0.385,BBY
85914,2015-01-31,2015-10-31,2016-02-29,0.385,BBY
85914,2016-01-31,2016-01-31,2016-03-31,0.484,BBY
85914,2016-01-31,2016-01-31,2016-04-30,0.484,BBY
85914,2016-01-31,2016-01-31,2016-05-31,0.484,BBY
85914,2016-01-31,2016-04-30,2016-06-30,0.426,BBY
85914,2016-01-31,2016-04-30,2016-07-31,0.426,BBY
85914,2016-01-31,2016-04-30,2016-08-31,0.426,BBY
85914,2016-01-31,2016-07-31,2016-09-30,0.405,BBY
85914,2016-01-31,2016-07-31,2016-10-31,0.405,BBY
85914,2016-01-31,2016-07-31,2016-11-30,0.405,BBY
85914,2016-01-31,2016-10-31,2016-12-31,0.350,BBY
85914,2016-01-31,2016-10-31,2017-01-31,0.350,BBY
85914,2016-01-31,2016-10-31,2017-02-28,0.350,BBY
85914,2017-01-31,2017-01-31,2017-03-31,0.340,BBY
85914,2017-01-31,2017-01-31,2017-04-30,0.340,BBY
85914,2017-01-31,2017-01-31,2017-05-31,0.340,BBY
85914,2017-01-31,2017-04-30,2017-06-30,0.284,BBY
85914,2017-01-31,2017-04-30,2017-07-31,0.284,BBY
85914,2017-01-31,2017-04-30,2017-08-31,0.284,BBY
85914,2017-01-31,2017-07-31,2017-09-30,0.248,BBY
85914,2017-01-31,2017-07-31,2017-10-31,0.248,BBY
85914,2017-01-31,2017-07-31,2017-11-30,0.248,BBY
85914,2017-01-31,2017-10-31,2017-12-31,0.251,BBY
85914,2017-01-31,2017-10-31,2018-01-31,0.251,BBY
85914,2017-01-31,2017-10-31,2018-02-28,0.251,BBY
85914,2018-01-31,2018-01-31,2018-03-31,0.175,BBY
85914,2018-01-31,2018-01-31,2018-04-30,0.175,BBY
85914,2018-01-31,2018-01-31,2018-05-31,0.175,BBY
85914,2018-01-31,2018-04-30,2018-06-30,0.159,BBY
85914,2018-01-31,2018-04-30,2018-07-31,0.159,BBY
85914,2018-01-31,2018-04-30,2018-08-31,0.159,BBY
85914,2018-01-31,2018-07-31,2018-09-30,0.154,BBY
85914,2018-01-31,2018-07-31,2018-10-31,0.154,BBY
85914,2018-01-31,2018-07-31,2018-11-30,0.154,BBY
85914,2018-01-31,2018-10-31,2018-12-31,0.158,BBY
85914,2018-01-31,2018-10-31,2019-01-31,0.158,BBY
85914,2018-01-31,2018-10-31,2019-02-28,0.158,BBY
85914,2019-01-31,2019-01-31,2019-03-31,0.210,BBY
85914,2019-01-31,2019-01-31,2019-04-30,0.210,BBY
85914,2019-01-31,2019-01-31,2019-05-31,0.210,BBY
85914,2019-01-31,2019-04-30,2019-06-30,0.169,BBY
85914,2019-01-31,2019-04-30,2019-07-31,0.169,BBY
85914,2019-01-31,2019-04-30,2019-08-31,0.169,BBY
85914,2019-01-31,2019-07-31,2019-09-30,0.162,BBY
85914,2019-01-31,2019-07-31,2019-10-31,0.162,BBY
85914,2019-01-31,2019-07-31,2019-11-30,0.162,BBY
85914,2019-01-31,2019-10-31,2019-12-31,0.167,BBY
85914,2019-01-31,2019-10-31,2020-01-31,0.167,BBY
85914,2019-01-31,2019-10-31,2020-02-29,0.167,BBY
85914,2020-01-31,2020-01-31,2020-03-31,0.161,BBY
85914,2020-01-31,2020-01-31,2020-04-30,0.161,BBY
85914,2020-01-31,2020-01-31,2020-05-31,0.161,BBY
85914,2020-01-31,2020-04-30,2020-06-30,0.173,BBY
85914,2020-01-31,2020-04-30,2020-07-31,0.173,BBY
85914,2020-01-31,2020-04-30,2020-08-31,0.173,BBY
85914,2020-01-31,2020-07-31,2020-09-30,0.147,BBY
85914,2020-01-31,2020-07-31,2020-10-31,0.147,BBY
85914,2020-01-31,2020-07-31,2020-11-30,0.147,BBY
85914,2020-01-31,2020-10-31,2020-12-31,0.142,BBY
85914,2020-01-31,2020-10-31,2021-01-31,0.142,BBY
85914,2020-01-31,2020-10-31,2021-02-28,0.142,BBY
85914,2021-01-31,2021-01-31,2021-03-31,0.164,BBY
85914,2021-01-31,2021-01-31,2021-04-30,0.164,BBY
85914,2021-01-31,2021-01-31,2021-05-31,0.164,BBY
85914,2021-01-31,2021-04-30,2021-06-30,0.143,BBY
85914,2021-01-31,2021-04-30,2021-07-31,0.143,BBY
85914,2021-01-31,2021-04-30,2021-08-31,0.143,BBY
85914,2021-01-31,2021-07-31,2021-09-30,0.156,BBY
85914,2021-01-31,2021-07-31,2021-10-31,0.156,BBY
85914,2021-01-31,2021-07-31,2021-11-30,0.156,BBY
85914,2021-01-31,2021-10-31,2021-12-31,0.144,BBY
85914,2021-01-31,2021-10-31,2022-01-31,0.144,BBY
85914,2021-01-31,2021-10-31,2022-02-28,0.144,BBY
85914,2022-01-31,2022-01-31,2022-03-31,0.135,BBY
85914,2022-01-31,2022-01-31,2022-04-30,0.135,BBY
85914,2022-01-31,2022-01-31,2022-05-31,0.135,BBY
85914,2022-01-31,2022-04-30,2022-06-30,0.137,BBY
85914,2022-01-31,2022-04-30,2022-07-31,0.137,BBY
85914,2022-01-31,2022-04-30,2022-08-31,0.137,BBY
85914,2022-01-31,2022-07-31,2022-09-30,0.167,BBY
85914,2022-01-31,2022-07-31,2022-10-31,0.167,BBY
85914,2022-01-31,2022-07-31,2022-11-30,0.167,BBY
85914,2022-01-31,2022-10-31,2022-12-31,0.194,BBY
86228,1997-12-31,1998-06-30,1998-09-30,0.514,
86228,1997-12-31,1998-06-30,1998-10-31,0.458,
86228,1997-12-31,1998-09-30,1998-11-30,0.366,RSG
86228,1997-12-31,1998-09-30,1998-12-31,0.366,RSG
86228,1997-12-31,1998-09-30,1999-01-31,0.366,RSG
86228,1998-12-31,1998-12-31,1999-02-28,0.424,RSG
86228,1998-12-31,1998-12-31,1999-03-31,0.424,RSG
86228,1998-12-31,1998-12-31,1999-04-30,0.424,RSG
86228,1998-12-31,1999-03-31,1999-05-31,0.500,RSG
86228,1998-12-31,1999-03-31,1999-06-30,0.500,RSG
86228,1998-12-31,1999-03-31,1999-07-31,0.500,RSG
86228,1998-12-31,1999-06-30,1999-08-31,0.339,RSG
86228,1998-12-31,1999-06-30,1999-09-30,0.339,RSG
86228,1998-12-31,1999-06-30,1999-10-31,0.339,RSG
86228,1998-12-31,1999-09-30,1999-11-30,0.798,RSG
86228,1998-12-31,1999-09-30,1999-12-31,0.798,RSG
86228,1998-12-31,1999-09-30,2000-01-31,0.798,RSG
86228,1999-12-31,1999-12-31,2000-02-29,0.639,RSG
86228,1999-12-31,1999-12-31,2000-03-31,0.639,RSG
86228,1999-12-31,1999-12-31,2000-04-30,0.639,RSG
86228,1999-12-31,2000-03-31,2000-05-31,0.864,RSG
86228,1999-12-31,2000-03-31,2000-06-30,0.864,RSG
86228,1999-12-31,2000-03-31,2000-07-31,0.864,RSG
86228,1999-12-31,2000-06-30,2000-08-31,0.617,RSG
86228,1999-12-31,2000-06-30,2000-09-30,0.617,RSG
86228,1999-12-31,2000-06-30,2000-10-31,0.617,RSG
86228,1999-12-31,2000-09-30,2000-11-30,0.781,RSG
86228,1999-12-31,2000-09-30,2000-12-31,0.781,RSG
86228,1999-12-31,2000-09-30,2001-01-31,0.781,RSG
86228,2000-12-31,2000-12-31,2001-02-28,0.609,RSG
86228,2000-12-31,2000-12-31,2001-03-31,0.609,RSG
86228,2000-12-31,2000-12-31,2001-04-30,0.609,RSG
86228,2000-12-31,2001-03-31,2001-05-31,0.574,RSG
86228,2000-12-31,2001-03-31,2001-06-30,0.574,RSG
86228,2000-12-31,2001-03-31,2001-07-31,0.574,RSG
86228,2000-12-31,2001-06-30,2001-08-31,0.560,RSG
86228,2000-12-31,2001-06-30,2001-09-30,0.560,RSG
86228,2000-12-31,2001-06-30,2001-10-31,0.560,RSG
86228,2000-12-31,2001-09-30,2001-11-30,0.705,RSG
86228,2000-12-31,2001-09-30,2001-12-31,0.705,RSG
86228,2000-12-31,2001-09-30,2002-01-31,0.705,RSG
86228,2001-12-31,2001-12-31,2002-02-28,0.553,RSG
86228,2001-12-31,2001-12-31,2002-03-31,0.553,RSG
86228,2001-12-31,2001-12-31,2002-04-30,0.553,RSG
86228,2001-12-31,2002-03-31,2002-05-31,0.607,RSG
86228,2001-12-31,2002-03-31,2002-06-30,0.607,RSG
86228,2001-12-31,2002-03-31,2002-07-31,0.607,RSG
86228,2001-12-31,2002-06-30,2002-08-31,0.613,RSG
86228,2001-12-31,2002-06-30,2002-09-30,0.613,RSG
86228,2001-12-31,2002-06-30,2002-10-31,0.613,RSG
86228,2001-12-31,2002-09-30,2002-11-30,0.643,RSG
86228,2001-12-31,2002-09-30,2002-12-31,0.643,RSG
86228,2001-12-31,2002-09-30,2003-01-31,0.643,RSG
86228,2002-12-31,2002-12-31,2003-02-28,0.605,RSG
86228,2002-12-31,2002-12-31,2003-03-31,0.605,RSG
86228,2002-12-31,2002-12-31,2003-04-30,0.605,RSG
86228,2002-12-31,2003-03-31,2003-05-31,0.636,RSG
86228,2002-12-31,2003-03-31,2003-06-30,0.636,RSG
86228,2002-12-31,2003-03-31,2003-07-31,0.636,RSG
86228,2002-12-31,2003-06-30,2003-08-31,0.575,RSG
86228,2002-12-31,2003-06-30,2003-09-30,0.575,RSG
86228,2002-12-31,2003-06-30,2003-10-31,0.575,RSG
86228,2002-12-31,2003-09-30,2003-11-30,0.585,RSG
86228,2002-12-31,2003-09-30,2003-12-31,0.585,RSG
86228,2002-12-31,2003-09-30,2004-01-31,0.585,RSG
86228,2003-12-31,2003-12-31,2004-02-29,0.558,RSG
86228,2003-12-31,2003-12-31,2004-03-31,0.558,RSG
86228,2003-12-31,2003-12-31,2004-04-30,0.558,RSG
86228,2003-12-31,2004-03-31,2004-05-31,0.535,RSG
86228,2003-12-31,2004-03-31,2004-06-30,0.535,RSG
86228,2003-12-31,2004-03-31,2004-07-31,0.535,RSG
86228,2003-12-31,2004-06-30,2004-08-31,0.505,RSG
86228,2003-12-31,2004-06-30,2004-09-30,0.505,RSG
86228,2003-12-31,2004-06-30,2004-10-31,0.505,RSG
86228,2003-12-31,2004-09-30,2004-11-30,0.500,RSG
86228,2003-12-31,2004-09-30,2004-12-31,0.500,RSG
86228,2003-12-31,2004-09-30,2005-01-31,0.500,RSG
86228,2004-12-31,2004-12-31,2005-02-28,0.451,RSG
86228,2004-12-31,2004-12-31,2005-03-31,0.451,RSG
86228,2004-12-31,2004-12-31,2005-04-30,0.451,RSG
86228,2004-12-31,2005-03-31,2005-05-31,0.448,RSG
86228,2004-12-31,2005-03-31,2005-06-30,0.448,RSG
86228,2004-12-31,2005-03-31,2005-07-31,0.448,RSG
86228,2004-12-31,2005-06-30,2005-08-31,0.412,RSG
86228,2004-12-31,2005-06-30,2005-09-30,0.412,RSG
86228,2004-12-31,2005-06-30,2005-10-31,0.412,RSG
86228,2004-12-31,2005-09-30,2005-11-30,0.419,RSG
86228,2004-12-31,2005-09-30,2005-12-31,0.419,RSG
86228,2004-12-31,2005-09-30,2006-01-31,0.419,RSG
86228,2005-12-31,2005-12-31,2006-02-28,0.383,RSG
86228,2005-12-31,2005-12-31,2006-03-31,0.383,RSG
86228,2005-12-31,2005-12-31,2006-04-30,0.383,RSG
86228,2005-12-31,2006-03-31,2006-05-31,0.337,RSG
86228,2005-12-31,2006-03-31,2006-06-30,0.337,RSG
86228,2005-12-31,2006-03-31,2006-07-31,0.337,RSG
86228,2005-12-31,2006-06-30,2006-08-31,0.344,RSG
86228,2005-12-31,2006-06-30,2006-09-30,0.344,RSG
86228,2005-12-31,2006-06-30,2006-10-31,0.344,RSG
86228,2005-12-31,2006-09-30,2006-11-30,0.348,RSG
86228,2005-12-31,2006-09-30,2006-12-31,0.348,RSG
86228,2005-12-31,2006-09-30,2007-01-31,0.348,RSG
